index,"movie","name","point"
2,"부산행","dudr****","4"
3,"탐정 : 더 비기닝","ddss****","1"
4,"메이즈 러너: 데스 큐어","yong****","8"
5,"에브리데이","sinb****","9"
6,"트루먼 쇼","dahy****","10"
7,"뺑반","dndq****","1"
8,"브레이브하트","ofth****","10"
9,"가버나움","giwa****","10"
10,"옥자","sera****","10"
11,"다크 나이트 라이즈","kcm9****","10"
12,"너의 결혼식","love****","8"
13,"극한직업","qpfp****","8"
14,"부산행","dbeh****","10"
15,"드래곤 길들이기 3","yuha****","10"
16,"극한직업","alwk****","10"
17,"여인의 향기","dndu****","10"
18,"극한직업","yej1****","10"
19,"극한직업","bmk1****","10"
20,"콰이어트 플레이스","rkdd****","10"
21,"간기남","oong****","10"
22,"극한직업","codu****","10"
23,"극한직업","ehdg****","10"
24,"비열한 거리","kks8****","2"
25,"PMC: 더 벙커","penu****","2"
26,"뺑반","uspg****","5"
27,"일일시호일","aywj****","6"
28,"말모이","ksji****","10"
29,"뺑반","ghcm****","1"
30,"극한직업","unoa****","10"
31,"뺑반","mych****","1"
32,"모털 엔진","zucu****","8"
33,"극한직업","annu****","10"
34,"극한직업","kkam****","10"
35,"보헤미안 랩소디","usp7****","9"
36,"불한당: 나쁜 놈들의 세상","hyeo****","10"
37,"체실 비치에서","ship****","10"
38,"아쿠아맨","lsp7****","10"
39,"극한직업","glee****","8"
40,"뺑반","yune****","6"
41,"잭 라이언 : 코드네임 쉐도우","kimc****","10"
42,"목격자","joos****","2"
43,"뺑반","tkxn****","4"
44,"모털 엔진","happ****","9"
45,"원더","pora****","10"
46,"드래곤 길들이기 3","ulti****","2"
47,"청년경찰","haji****","10"
48,"극한직업","seol****","10"
49,"극한직업","bass****","1"
50,"사쿠란","rkst****","2"
51,"극한직업","godl****","2"
52,"카메라를 멈추면 안 돼!","love****","5"
53,"비트","kje0****","10"
54,"동감","yong****","9"
55,"극한직업","gjwl****","9"
56,"극한직업","emy7****","10"
57,"인비저블 게스트","oshz****","5"
58,"미래의 미라이","wjdt****","10"
59,"뜨거운 녀석들","vega****","7"
60,"대호","d2pl****","10"
61,"극장판 헬로카봇:옴파로스 섬의 비밀","h000****","2"
62,"주먹왕 랄프 2: 인터넷 속으로","yja0****","8"
63,"극한직업","peti****","10"
64,"대학살의 신","clef****","8"
65,"레토","yja0****","1"
66,"뺑반","oosu****","10"
67,"네이키드","egoh****","6"
68,"아빠는 딸","baks****","4"
69,"뺑반","ajww****","1"
70,"폴리스 스파이","dlgh****","1"
71,"PMC: 더 벙커","lky6****","4"
72,"위대한 소원","0116****","1"
73,"뺑반","hwan****","10"
74,"언브로큰","jeaw****","10"
75,"아이 필 프리티","keit****","10"
76,"뺑반","yocv****","10"
77,"극한직업","back****","10"
78,"드래곤 길들이기 3","cr42****","10"
79,"뺑반","opna****","10"
80,"아키라","phl1****","6"
81,"본 레거시","ahnj****","9"
82,"머니백","blue****","10"
83,"극한직업","soob****","6"
84,"신비한 동물들과 그린델왈드의 범죄","a102****","2"
85,"불가사리","wing****","8"
86,"연애, 그 참을 수 없는 가벼움","ktyd****","10"
87,"뺑반","back****","2"
88,"셔터","pjy9****","8"
89,"주먹왕 랄프 2: 인터넷 속으로","soft****","6"
90,"말모이","myvl****","8"
91,"주먹왕 랄프 2: 인터넷 속으로","tjdm****","10"
92,"극한직업","myvl****","7"
93,"극한직업","sive****","10"
94,"뺑반","myvl****","9"
95,"뺑반","khjp****","10"
96,"베스와 베라","amyd****","9"
97,"론 서바이버","look****","10"
98,"전우치","octo****","10"
99,"완벽한 타인","koco****","7"
100,"뺑반","onod****","5"
101,"보헤미안 랩소디","bles****","7"
102,"마약왕","tlqk****","7"
103,"게이트","kell****","1"
104,"극한직업","koco****","6"
105,"콘스탄틴","ajtw****","7"
106,"표절","gaja****","10"
107,"뺑반","xxxb****","10"
108,"극한직업","ahnh****","8"
109,"극한직업","sund****","1"
110,"베어","rick****","10"
111,"루시드 드림","seba****","8"
112,"국가부도의 날","koco****","9"
113,"공공의 적","baks****","10"
114,"천번의 굿나잇","aco8****","8"
115,"붉은 돼지","chas****","10"
116,"드래곤 길들이기 3","sjyw****","10"
117,"드래곤 길들이기 3","kdfj****","10"
118,"드래곤 길들이기 3","ounm****","10"
119,"오퍼나지 - 비밀의 계단","woej****","9"
120,"신과함께-죄와 벌","disk****","5"
121,"뺑반","jinj****","1"
122,"극한직업","dudt****","10"
123,"판의 미로 - 오필리아와 세 개의 열쇠","woej****","10"
124,"극한직업","ho_7****","10"
125,"뺑반","ques****","2"
126,"석양의 무법자","tomo****","10"
127,"인터스텔라","cc14****","10"
128,"칠드런 오브 맨","woej****","4"
129,"뺑반","mutu****","5"
130,"보헤미안 랩소디","mng1****","7"
131,"내안의 그놈","yj68****","10"
132,"127 시간","disk****","7"
133,"극한직업","yj68****","10"
134,"벤자민 버튼의 시간은 거꾸로 간다","baks****","10"
135,"뺑반","yj68****","10"
136,"극한직업","trip****","10"
137,"극한직업","tmjg****","10"
138,"너의 결혼식","yon0****","10"
139,"취화선","ceoh****","10"
140,"악녀","hank****","2"
141,"국가부도의 날","l318****","10"
142,"극한직업","5435****","9"
143,"죽은 시인의 사회","yuki****","9"
144,"극한직업","kmtt****","10"
145,"뺑반","siu0****","1"
146,"코쿠리코 언덕에서","dkss****","1"
147,"고사: 피의 중간고사","5818****","10"
148,"스윙키즈","thk_****","8"
149,"마루 밑 아리에티","dkss****","10"
150,"러브 & 드럭스","patp****","10"
151,"신비한 동물사전","song****","4"
152,"뺑반","moni****","6"
153,"극한직업","gusw****","6"
154,"악녀","fltn****","10"
155,"폴리스 스파이","thdr****","1"
156,"말모이","ghn0****","5"
157,"더 서클","femm****","6"
158,"스타 이즈 본","ujr7****","10"
159,"드래곤 길들이기 3","juli****","10"
160,"뺑반","seul****","10"
161,"물괴","k241****","7"
162,"즐거운 인생","hy72****","10"
163,"사일런트 힐","mag9****","10"
164,"나의 독재자","dndu****","8"
165,"완벽한 타인","sall****","1"
166,"남자가 사랑할 때","imin****","10"
167,"스윙키즈","gkst****","10"
168,"콰이어트 플레이스","yena****","1"
169,"뺑반","baby****","1"
170,"극한직업","tjra****","10"
171,"극한직업","bonj****","10"
172,"세 얼간이","tomo****","10"
173,"공범","1mir****","7"
174,"안시성","wise****","10"
175,"악녀","ymk9****","10"
176,"램페이지","popc****","10"
177,"악녀","dorl****","10"
178,"성냥팔이 소녀의 재림","a956****","1"
179,"완벽한 타인","alsl****","10"
180,"창궐","hana****","9"
181,"극한직업","alsl****","8"
182,"보헤미안 랩소디","yuki****","7"
183,"뺑반","mini****","8"
184,"뺑반","seh7****","6"
185,"PMC: 더 벙커","gkmk****","1"
186,"극장판 헬로카봇:옴파로스 섬의 비밀","syjh****","10"
187,"김씨 표류기","qse1****","10"
188,"뺑반","alsl****","10"
189,"악녀","rldu****","4"
190,"뺑반","mina****","1"
191,"뺑반","krkr****","1"
192,"극한직업","gust****","10"
193,"극한직업","neoc****","10"
194,"뺑반","gust****","1"
195,"공작","bboj****","8"
196,"아수라","rldn****","10"
197,"뺑반","dkfe****","10"
198,"성스러운 피","jyso****","10"
199,"뺑반","gnle****","2"
0,"염력","rps0****","5"
1,"레드 스패로","redt****","9"
2,"극한직업","gig7****","2"
3,"어카운턴트","anna****","10"
4,"뺑반","ask5****","7"
5,"뺑반","syle****","10"
6,"극한직업","voca****","2"
7,"잔 다르크","elin****","10"
8,"극한직업","idin****","10"
9,"극한직업","sgj0****","10"
10,"스트레인저랜드","ckzk****","6"
11,"적인걸 3: 사대천왕","targ****","10"
12,"내 깡패 같은 애인","aofd****","8"
13,"우리 옆집에 엑소가 산다","0001****","10"
14,"뺑반","doqh****","10"
15,"뺑반","nans****","8"
16,"부산행","dudr****","4"
17,"탐정 : 더 비기닝","ddss****","1"
18,"메이즈 러너: 데스 큐어","yong****","8"
19,"에브리데이","sinb****","9"
20,"트루먼 쇼","dahy****","10"
21,"뺑반","dndq****","1"
22,"브레이브하트","ofth****","10"
23,"가버나움","giwa****","10"
24,"옥자","sera****","10"
25,"다크 나이트 라이즈","kcm9****","10"
26,"너의 결혼식","love****","8"
27,"극한직업","qpfp****","8"
28,"부산행","dbeh****","10"
29,"드래곤 길들이기 3","yuha****","10"
30,"극한직업","alwk****","10"
31,"여인의 향기","dndu****","10"
32,"극한직업","yej1****","10"
33,"극한직업","bmk1****","10"
34,"콰이어트 플레이스","rkdd****","10"
35,"간기남","oong****","10"
36,"극한직업","codu****","10"
37,"극한직업","ehdg****","10"
38,"비열한 거리","kks8****","2"
39,"PMC: 더 벙커","penu****","2"
40,"뺑반","uspg****","5"
41,"일일시호일","aywj****","6"
42,"말모이","ksji****","10"
43,"뺑반","ghcm****","1"
44,"극한직업","unoa****","10"
45,"뺑반","mych****","1"
46,"모털 엔진","zucu****","8"
47,"극한직업","annu****","10"
48,"극한직업","kkam****","10"
49,"보헤미안 랩소디","usp7****","9"
50,"불한당: 나쁜 놈들의 세상","hyeo****","10"
51,"체실 비치에서","ship****","10"
52,"아쿠아맨","lsp7****","10"
53,"극한직업","glee****","8"
54,"뺑반","yune****","6"
55,"잭 라이언 : 코드네임 쉐도우","kimc****","10"
56,"목격자","joos****","2"
57,"뺑반","tkxn****","4"
58,"모털 엔진","happ****","9"
59,"원더","pora****","10"
60,"드래곤 길들이기 3","ulti****","2"
61,"청년경찰","haji****","10"
62,"극한직업","seol****","10"
63,"극한직업","bass****","1"
64,"사쿠란","rkst****","2"
65,"극한직업","godl****","2"
66,"카메라를 멈추면 안 돼!","love****","5"
67,"비트","kje0****","10"
68,"동감","yong****","9"
69,"극한직업","gjwl****","9"
70,"극한직업","emy7****","10"
71,"인비저블 게스트","oshz****","5"
72,"미래의 미라이","wjdt****","10"
73,"뜨거운 녀석들","vega****","7"
74,"대호","d2pl****","10"
75,"극장판 헬로카봇:옴파로스 섬의 비밀","h000****","2"
76,"주먹왕 랄프 2: 인터넷 속으로","yja0****","8"
77,"극한직업","peti****","10"
78,"대학살의 신","clef****","8"
79,"레토","yja0****","1"
80,"뺑반","oosu****","10"
81,"네이키드","egoh****","6"
82,"아빠는 딸","baks****","4"
83,"뺑반","ajww****","1"
84,"폴리스 스파이","dlgh****","1"
85,"PMC: 더 벙커","lky6****","4"
86,"위대한 소원","0116****","1"
87,"뺑반","hwan****","10"
88,"언브로큰","jeaw****","10"
89,"아이 필 프리티","keit****","10"
90,"뺑반","yocv****","10"
91,"극한직업","back****","10"
92,"드래곤 길들이기 3","cr42****","10"
93,"뺑반","opna****","10"
94,"아키라","phl1****","6"
95,"본 레거시","ahnj****","9"
96,"머니백","blue****","10"
97,"극한직업","soob****","6"
98,"신비한 동물들과 그린델왈드의 범죄","a102****","2"
99,"불가사리","wing****","8"
100,"연애, 그 참을 수 없는 가벼움","ktyd****","10"
101,"뺑반","back****","2"
102,"셔터","pjy9****","8"
103,"주먹왕 랄프 2: 인터넷 속으로","soft****","6"
104,"말모이","myvl****","8"
105,"주먹왕 랄프 2: 인터넷 속으로","tjdm****","10"
106,"극한직업","myvl****","7"
107,"극한직업","sive****","10"
108,"뺑반","myvl****","9"
109,"뺑반","khjp****","10"
110,"베스와 베라","amyd****","9"
111,"론 서바이버","look****","10"
112,"전우치","octo****","10"
113,"완벽한 타인","koco****","7"
114,"뺑반","onod****","5"
115,"보헤미안 랩소디","bles****","7"
116,"마약왕","tlqk****","7"
117,"게이트","kell****","1"
118,"극한직업","koco****","6"
119,"콘스탄틴","ajtw****","7"
120,"표절","gaja****","10"
121,"뺑반","xxxb****","10"
122,"극한직업","ahnh****","8"
123,"극한직업","sund****","1"
124,"베어","rick****","10"
125,"루시드 드림","seba****","8"
126,"국가부도의 날","koco****","9"
127,"공공의 적","baks****","10"
128,"천번의 굿나잇","aco8****","8"
129,"붉은 돼지","chas****","10"
130,"드래곤 길들이기 3","sjyw****","10"
131,"드래곤 길들이기 3","kdfj****","10"
132,"드래곤 길들이기 3","ounm****","10"
133,"오퍼나지 - 비밀의 계단","woej****","9"
134,"신과함께-죄와 벌","disk****","5"
135,"뺑반","jinj****","1"
136,"극한직업","dudt****","10"
137,"판의 미로 - 오필리아와 세 개의 열쇠","woej****","10"
138,"극한직업","ho_7****","10"
139,"뺑반","ques****","2"
140,"석양의 무법자","tomo****","10"
141,"인터스텔라","cc14****","10"
142,"칠드런 오브 맨","woej****","4"
143,"뺑반","mutu****","5"
144,"보헤미안 랩소디","mng1****","7"
145,"내안의 그놈","yj68****","10"
146,"127 시간","disk****","7"
147,"극한직업","yj68****","10"
148,"벤자민 버튼의 시간은 거꾸로 간다","baks****","10"
149,"뺑반","yj68****","10"
150,"극한직업","trip****","10"
151,"극한직업","tmjg****","10"
152,"너의 결혼식","yon0****","10"
153,"취화선","ceoh****","10"
154,"악녀","hank****","2"
155,"국가부도의 날","l318****","10"
156,"극한직업","5435****","9"
157,"죽은 시인의 사회","yuki****","9"
158,"극한직업","kmtt****","10"
159,"뺑반","siu0****","1"
160,"코쿠리코 언덕에서","dkss****","1"
161,"고사: 피의 중간고사","5818****","10"
162,"스윙키즈","thk_****","8"
163,"마루 밑 아리에티","dkss****","10"
164,"러브 & 드럭스","patp****","10"
165,"신비한 동물사전","song****","4"
166,"뺑반","moni****","6"
167,"극한직업","gusw****","6"
168,"악녀","fltn****","10"
169,"폴리스 스파이","thdr****","1"
170,"말모이","ghn0****","5"
171,"더 서클","femm****","6"
172,"스타 이즈 본","ujr7****","10"
173,"드래곤 길들이기 3","juli****","10"
174,"뺑반","seul****","10"
175,"물괴","k241****","7"
176,"즐거운 인생","hy72****","10"
177,"사일런트 힐","mag9****","10"
178,"나의 독재자","dndu****","8"
179,"완벽한 타인","sall****","1"
180,"남자가 사랑할 때","imin****","10"
181,"스윙키즈","gkst****","10"
182,"콰이어트 플레이스","yena****","1"
183,"뺑반","baby****","1"
184,"극한직업","tjra****","10"
185,"극한직업","bonj****","10"
186,"세 얼간이","tomo****","10"
187,"공범","1mir****","7"
188,"안시성","wise****","10"
189,"악녀","ymk9****","10"
190,"램페이지","popc****","10"
191,"악녀","dorl****","10"
192,"성냥팔이 소녀의 재림","a956****","1"
193,"완벽한 타인","alsl****","10"
194,"창궐","hana****","9"
195,"극한직업","alsl****","8"
196,"보헤미안 랩소디","yuki****","7"
197,"뺑반","mini****","8"
198,"뺑반","seh7****","6"
199,"PMC: 더 벙커","gkmk****","1"
0,"겟 아웃","gta1****","10"
1,"PMC: 더 벙커","tyty****","1"
2,"극장판 짱구는 못말려: 아뵤! 쿵후 보이즈 ~라면 대란~","bbbb****","6"
3,"가버나움","hye9****","8"
4,"극한직업","vict****","10"
5,"드래곤 길들이기 3","koor****","10"
6,"드래곤 길들이기 3","fky5****","10"
7,"드래곤 길들이기 3","zs3j****","10"
8,"극한직업","kjg0****","4"
9,"케이 팩스","kk2d****","10"
10,"마이클 잭슨의 디스 이즈 잇","wrez****","10"
11,"러브 유어셀프 인 서울","eume****","10"
12,"브레이브하트","for7****","10"
13,"효자동 이발사","zltm****","1"
14,"완벽한 거짓말","ss92****","8"
15,"오늘","sysh****","10"
16,"염력","rps0****","5"
17,"레드 스패로","redt****","9"
18,"극한직업","gig7****","2"
19,"어카운턴트","anna****","10"
20,"뺑반","ask5****","7"
21,"뺑반","syle****","10"
22,"극한직업","voca****","2"
23,"잔 다르크","elin****","10"
24,"극한직업","idin****","10"
25,"극한직업","sgj0****","10"
26,"스트레인저랜드","ckzk****","6"
27,"적인걸 3: 사대천왕","targ****","10"
28,"내 깡패 같은 애인","aofd****","8"
29,"우리 옆집에 엑소가 산다","0001****","10"
30,"뺑반","doqh****","10"
31,"뺑반","nans****","8"
32,"부산행","dudr****","4"
33,"탐정 : 더 비기닝","ddss****","1"
34,"메이즈 러너: 데스 큐어","yong****","8"
35,"에브리데이","sinb****","9"
36,"트루먼 쇼","dahy****","10"
37,"뺑반","dndq****","1"
38,"브레이브하트","ofth****","10"
39,"가버나움","giwa****","10"
40,"옥자","sera****","10"
41,"다크 나이트 라이즈","kcm9****","10"
42,"너의 결혼식","love****","8"
43,"극한직업","qpfp****","8"
44,"부산행","dbeh****","10"
45,"드래곤 길들이기 3","yuha****","10"
46,"극한직업","alwk****","10"
47,"여인의 향기","dndu****","10"
48,"극한직업","yej1****","10"
49,"극한직업","bmk1****","10"
50,"콰이어트 플레이스","rkdd****","10"
51,"간기남","oong****","10"
52,"극한직업","codu****","10"
53,"극한직업","ehdg****","10"
54,"비열한 거리","kks8****","2"
55,"PMC: 더 벙커","penu****","2"
56,"뺑반","uspg****","5"
57,"일일시호일","aywj****","6"
58,"말모이","ksji****","10"
59,"뺑반","ghcm****","1"
60,"극한직업","unoa****","10"
61,"뺑반","mych****","1"
62,"모털 엔진","zucu****","8"
63,"극한직업","annu****","10"
